player_id,nickname,level,対局数,和了率,ツモ率,ダマ率,放銃率,副露率,立直率,平均和了点,最大連荘数,平均和了巡目,平均放銃点,流局率,流局時テンパイ率,一発率,裏ドラ率,被親倍満以上率,平均被弾点数,放銃時立直率,放銃時副露率,立直後放銃率,立直後非即時放銃率,副露後放銃率,立直後和了率,副露後和了率,立直後流局率,副露後流局率,立直への放銃回数,副露への放銃回数,ダマへの放銃回数,立直和了回数,副露和了回数,ダマ和了回数,平均立直巡目,立直収支,立直収入,立直支出,先制立直率,追っかけ立直率,被追っかけ立直率,フリテン立直率,立直時良形率,立直時多面待ち率,立直時良形率2,役満回数,最大合計翻数,ダブル立直回数,打点効率,放銃損失,純打点効率,平均配牌シャンテン数,親番平均配牌シャンテン数,子番平均配牌シャンテン数
71949155,岡田悠太郎,10501,1119,0.22341376228775692,0.432,0.08,0.14119749776586238,0.3118856121537087,0.2421805183199285,6521,4,12.095,5165,0.14655942806076855,0.4695121951219512,0.171875,0.3125,0.09411764705882353,10475,0.23417721518987342,0.33544303797468356,0.13653136531365315,0.1033210332103321,0.1518624641833811,0.47232472324723246,0.2922636103151863,0.2029520295202952,0.14613180515759314,63,78,18,128,102,20,9.50830258302583,2850,8168,6989,0.8044280442804428,0.19557195571955718,0.17712177121771217,0.01107011070110701,0.6863468634686347,0.6863468634686347,0.4907749077490775,,9,2,1457,729,728,3.4655942806076854,3.1099656357388317,3.5905797101449277
12825790,恶调狂打糊涂图,10701,7721,0.22251003755990156,0.37718277066356226,0.10884749708963912,0.13547467944566766,0.3612226395544619,0.1909079134827095,6421,5,12.19732246798603,5414,0.12563139489703407,0.4845360824742268,0.17712691771269176,0.3193863319386332,0.10400416016640665,10155,0.22562141491395793,0.35946462715105165,0.16010854816824965,0.11804613297150611,0.1348153460021513,0.4864314789687924,0.29186088203657223,0.14246947082767977,0.1387594119756185,387,519,162,717,814,187,9.593283582089553,2644,7878,6763,0.7937584803256446,0.2062415196743555,0.21438263229308005,0.010854816824966078,0.7177747625508819,0.7177747625508819,0.47761194029850745,3,12,4,1429,733,695,3.475845097785261,3.155374426897606,3.5850989927058006
9760167,阿尼亚a,10502,1783,0.24004486819966347,0.3901869158878505,0.20794392523364486,0.14582164890633764,0.42568704430734716,0.12450925406618059,5935,4,12.217289719626168,5376,0.11048794167134043,0.5532994923857868,0.19090909090909092,0.34545454545454546,0.08695652173913043,11505,0.13846153846153847,0.4653846153846154,0.16216216216216217,0.13063063063063063,0.15942028985507245,0.4954954954954955,0.30171277997364954,0.13063063063063063,0.1225296442687747,98,124,42,110,229,89,8.93018018018018,2914,8261,6761,0.8243243243243243,0.17567567567567569,0.24324324324324326,0,0.8063063063063063,0.8063063063063063,0.545045045045045,,11,,1425,784,641,3.5030846887268647,3.237006237006237,3.6013824884792625
14849683,TooHard,10701,2469,0.23248278655326043,0.4094076655052265,0.10278745644599303,0.1595787768327258,0.3576346699068449,0.19441069258809235,6202,4,12.220818815331011,5603,0.1166464155528554,0.5694444444444444,0.18333333333333332,0.3416666666666667,0.11900826446280992,10474,0.18274111675126903,0.38578680203045684,0.15,0.11666666666666667,0.17214043035107587,0.5,0.3114382785956965,0.14166666666666666,0.12797281993204984,130,206,59,240,275,59,9.3828125,2778,7865,7260,0.7916666666666666,0.20833333333333334,0.1875,0.008333333333333333,0.74375,0.74375,0.4979166666666667,,9,1,1442,894,548,3.475496152288376,3.1953125,3.57353745215965
67479295,【終尾の巨人】,10701,4418,0.20529651425984607,0.40352811466372657,0.12679162072767364,0.12245359891353554,0.2383431416930738,0.21910366681756452,6786,5,12.17943770672547,5395,0.13942960615663197,0.4074675324675325,0.19642857142857142,0.2700892857142857,0.1016949152542373,10271,0.2754158964879852,0.2846580406654344,0.15392561983471073,0.11880165289256199,0.1462488129154796,0.4628099173553719,0.32668566001899335,0.13946280991735538,0.1462488129154796,188,291,72,448,344,115,9.495092975206612,2596,8043,6548,0.8171487603305785,0.1828512396694215,0.20041322314049587,0.011363636363636364,0.7200413223140496,0.7200413223140496,0.4855371900826446,3,11,4,1393,661,732,3.4875509280217294,3.1681494661921707,3.596539162112933
355938,全是技巧太强啦,10702,7726,0.22223660367589956,0.40885264997087944,0.11997670355270822,0.12775045301579083,0.342091638622832,0.18120631633445508,6309,6,12.13672102504368,5568,0.14069376132539477,0.47286108555657774,0.17321688500727803,0.3158660844250364,0.10869565217391304,10479,0.2006079027355623,0.3667679837892604,0.14142857142857143,0.10785714285714286,0.13696556942867952,0.4907142857142857,0.3117669315172153,0.15714285714285714,0.146046159667045,364,476,159,687,824,206,9.179107142857143,2876,7998,6857,0.8321428571428572,0.16785714285714284,0.22142857142857142,0.007142857142857143,0.7102601156069365,0.7102601156069365,0.4797687861271676,4,10,6,1402,711,691,3.4786435412891534,3.1864495798319328,3.5752274317704686
71993717,とらねこ丸,10501,165,0.21212121212121213,0.22857142857142856,0.17142857142857143,0.09090909090909091,0.19393939393939394,0.24848484848484848,6254,2,12.228571428571428,3867,0.1393939393939394,0.4782608695652174,0.09090909090909091,0.45454545454545453,0.05128205128205128,8000,0.26666666666666666,0.2,0.0975609756097561,0.04878048780487805,0.09375,0.5365853658536586,0.21875,0.1951219512195122,0.125,4,9,2,22,7,6,8.859756097560975,3280,7182,5250,0.8780487804878049,0.12195121951219512,0.14634146341463414,0,0.6829268292682927,0.6829268292682927,0.4878048780487805,,7,,1327,352,975,3.381818181818182,3.1666666666666665,3.441860465116279
9829156,SummerWing,10703,7769,0.22731368258463122,0.3901472253680634,0.08380520951302378,0.13618226283949028,0.3625949285622345,0.21148152915433133,6372,5,12.224093997734995,5688,0.1314197451409448,0.5083251714005876,0.19321148825065274,0.3276762402088773,0.10379882289994649,10542,0.2561436672967864,0.3516068052930057,0.16494217894096166,0.13329275715155203,0.13205537806176784,0.4662203286670724,0.30244941427050054,0.15216068167985392,0.14412495562655306,426,501,143,766,852,148,9.434418746195982,2596,8119,6682,0.7766281192939745,0.22337188070602557,0.2063298843578819,0.010346926354230066,0.7370663420572124,0.7370663420572124,0.46682897139379187,1,13,2,1448,775,674,3.474321019436221,3.1670911869587366,3.5781949707199447
69462303,九節之狼,10501,13111,0.20913736557089466,0.3978847556528082,0.1911013858497447,0.13347570742124934,0.3224773091297384,0.16375562504766988,6712,7,12.38521152443472,5534,0.13713675539623219,0.4733036707452725,0.18970448045757865,0.30409914204003813,0.0959284392350401,10355,0.1737142857142857,0.3742857142857143,0.1415929203539823,0.10340009315323707,0.15491958372753076,0.4885887284583139,0.2764900662251656,0.1481136469492315,0.15704824976348156,646,873,254,1049,1169,524,9.423381462505821,3048,8343,6610,0.783418723800652,0.21658127619934792,0.17466231951560315,0.009315323707498836,0.7391709361900326,0.7391709361900326,0.5006986492780624,4,12,13,1404,739,665,3.4738006254290292,3.132016306052054,3.5887138833837486
106300707,rook7@王座,10503,8893,0.22354660969301698,0.37474849094567403,0.16046277665995975,0.11323512875295176,0.3175531316765996,0.16721016529854943,6293,5,12.132419517102615,5264,0.1315641515798943,0.42735042735042733,0.19922380336351875,0.33635187580853815,0.09054770318021202,10720,0.20854021847070506,0.35054617676266137,0.14122394082044384,0.10759919300605246,0.125,0.519838601210491,0.31728045325779036,0.13382649630127774,0.1536827195467422,351,511,149,773,896,319,9.16240753194351,3188,8080,6589,0.8473436449226631,0.1526563550773369,0.19905850706119704,0.0033624747814391394,0.7592468056489576,0.7592468056489576,0.5487558843308675,2,12,5,1407,596,811,3.490498144608119,3.1717488789237667,3.5971784481464804
13683674,月下菜菜狼,10502,883,0.22423556058890148,0.3838383838383838,0.10101010101010101,0.1392978482446206,0.4269535673839185,0.16534541336353342,6879,3,12.047979797979798,5251,0.1347678369195923,0.4117647058823529,0.29577464788732394,0.323943661971831,0.08173076923076923,9482,0.18699186991869918,0.4146341463414634,0.15753424657534246,0.1232876712328767,0.13527851458885942,0.4863013698630137,0.2838196286472148,0.15753424657534246,0.14058355437665782,47,61,18,71,107,20,9.977739726027398,3320,9048,6313,0.7671232876712328,0.2328767123287671,0.13013698630136986,0,0.7876712328767124,0.7876712328767124,0.5,,10,1,1542,731,811,3.4745186862967157,3.108108108108108,3.5975794251134645
107397158,あの日、,10705,15333,0.22454835974695103,0.400232355503921,0.06593087423758351,0.1234592056349051,0.3920954803365291,0.19226504924020088,6382,7,12.073845483589892,5396,0.13650296745581425,0.482560917343526,0.19769949676491733,0.310567936736161,0.09420289855072464,10263,0.23032223983095615,0.4035921817221342,0.14789687924016282,0.11668928086838534,0.1270791749833666,0.4718453188602442,0.30355954757152365,0.1587516960651289,0.14105123087159016,716,937,269,1391,1825,227,9.366350067842605,2764,8206,6938,0.7917232021709634,0.20827679782903663,0.21845318860244234,0.005427408412483039,0.7259158751696065,0.7259158751696065,0.4864314789687924,4,10,11,1433,666,767,3.4759016500358704,3.1547285240887075,3.586327782646801
70479135,方墳,10701,13349,0.19237396059629935,0.3925233644859813,0.14953271028037382,0.11116937598321971,0.2791969435912802,0.17873998052288562,7188,5,12.222254672897197,5311,0.1539441156640947,0.36399026763990266,0.20969162995594715,0.31894273127753303,0.08845491097070649,10466,0.21900269541778974,0.3200808625336927,0.13621123218776193,0.10100586756077116,0.12744834987925946,0.47569153394803015,0.28145961899651195,0.16093880972338642,0.15964582774349342,524,722,257,1135,1049,384,9.484073763621124,3386,9151,6504,0.815590947191953,0.18440905280804695,0.20452640402347025,0.003352891869237217,0.7231160033869602,0.7231160033869602,0.4908767245215843,4,12,6,1383,590,792,3.4880515394411566,3.16522491349481,3.592200557103064
11534188,枫叶2006,10501,335,0.21194029850746268,0.36619718309859156,0.15492957746478872,0.1582089552238806,0.2955223880597015,0.22388059701492538,6386,3,12.320422535211268,4447,0.09850746268656717,0.6363636363636364,0.34375,0.34375,0.07865168539325842,12829,0.2830188679245283,0.32075471698113206,0.2,0.14666666666666667,0.1717171717171717,0.4266666666666667,0.2828282828282828,0.13333333333333333,0.08080808080808081,25,22,6,32,28,11,9.466666666666667,2417,7941,4453,0.7466666666666667,0.25333333333333335,0.17333333333333334,0,0.6533333333333333,0.6533333333333333,0.52,,9,,1353,704,650,3.4746268656716417,3.186046511627907,3.57429718875502
68131937,はやと88109,10501,22511,0.21140775620807606,0.3771800798487077,0.1590670308888422,0.1334458709075563,0.3204211274488028,0.18017857936120119,6638,7,12.186278629964278,5413,0.13460086180089734,0.5003300330033004,0.20254452926208652,0.3287531806615776,0.09566260929195954,10434,0.18974700399467376,0.33988015978695074,0.14053254437869822,0.10527613412228796,0.1415499792042146,0.4844674556213018,0.2824067655621794,0.15409270216962526,0.16068210176070982,1092,1532,416,1965,2037,757,9.569896449704142,3000,8368,6816,0.7953648915187377,0.20463510848126232,0.19600591715976332,0.01257396449704142,0.7578895463510849,0.7578895463510849,0.504930966469428,7,11,11,1403,722,681,3.493358802363289,3.1837242359630418,3.596576437836877
