_id,modeId,startTime,endTime,accountId,nickname,level,score,gradingScore
8maU1KTxgko,12,2024/5/23 10:32,2024/5/23 11:14,69922136,いおり530,10501,16600,-13
8maPSWMvUZu,12,2024/5/23 9:30,2024/5/23 10:05,69922136,いおり530,10501,23800,59
8mYzcvohGpC,12,2024/5/22 13:29,2024/5/22 14:15,69922136,いおり530,10501,39000,139
8mY6cZCZyDv,12,2024/5/22 0:58,2024/5/22 1:24,69922136,いおり530,10501,13800,-16
8mXOKvyUvQr,12,2024/5/21 14:52,2024/5/21 15:42,69922136,いおり530,10501,16900,-13
8mXCKDCtdge,12,2024/5/21 12:08,2024/5/21 12:33,69922136,いおり530,10501,17800,-232
8mWzdDdDv15,12,2024/5/21 9:15,2024/5/21 9:40,69922136,いおり530,10501,-6500,-256
8mVhXl946Zb,12,2024/5/20 15:00,2024/5/20 15:33,69922136,いおり530,10501,35400,71
8mUjgaJDzmH,12,2024/5/20 1:22,2024/5/20 1:41,69922136,いおり530,10501,31800,67
8mUhJDtGBqO,12,2024/5/20 0:50,2024/5/20 1:22,69922136,いおり530,10501,5300,-244
8mTxhnk1MfL,12,2024/5/19 14:27,2024/5/19 15:08,69922136,いおり530,10501,18400,-11
8mTVICHGXd1,12,2024/5/19 7:58,2024/5/19 8:44,69922136,いおり530,10501,38300,139
8mTChhB1oax,12,2024/5/19 3:44,2024/5/19 4:11,69922136,いおり530,10501,26500,-3
8mT3qFm5h0n,12,2024/5/19 1:43,2024/5/19 2:10,69922136,いおり530,10501,29000,64
8mSGZQ40Z4i,12,2024/5/18 14:30,2024/5/18 15:27,69922136,いおり530,10501,24000,59
8mOm3Jnpmfv,12,2024/5/16 13:11,2024/5/16 13:51,69922136,いおり530,10501,21900,-8
8mOd1eQ8Cg2,12,2024/5/16 11:08,2024/5/16 11:37,69922136,いおり530,10501,16000,-234
8mN5gg5WP4Z,12,2024/5/15 13:25,2024/5/15 13:55,69922136,いおり530,10501,8000,-22
8mN2XGMIKZK,12,2024/5/15 12:42,2024/5/15 13:03,69922136,いおり530,10501,54600,155
8mMYRZjGv2i,12,2024/5/15 5:51,2024/5/15 6:24,69922136,いおり530,10501,13200,-16
8mMVcDS1w8F,12,2024/5/15 5:12,2024/5/15 5:33,69922136,いおり530,10501,21200,-8
8mLNNVvnL8v,12,2024/5/14 13:12,2024/5/14 13:38,69922136,いおり530,10501,52500,153
8mHYUGiopCA,12,2024/5/12 7:15,2024/5/12 7:40,69922136,いおり530,10501,15600,-234
8mHQCciQ0Xt,12,2024/5/12 5:22,2024/5/12 5:58,69922136,いおり530,10501,3400,-246
8mHNiKmuZ2g,12,2024/5/12 4:48,2024/5/12 5:06,69922136,いおり530,10501,48200,149
8mH3cvxrtZi,12,2024/5/12 0:13,2024/5/12 0:48,69922136,いおり530,10501,29000,64
8mEhBtjVZ37,12,2024/5/10 14:52,2024/5/10 15:14,69922136,いおり530,10501,39800,75
8mEN3nO0n6z,12,2024/5/10 10:17,2024/5/10 10:59,69922136,いおり530,10501,45700,146
8mE5hSZkAY5,12,2024/5/10 6:20,2024/5/10 7:00,69922136,いおり530,10501,25100,61
8mDmuaBOUtC,12,2024/5/10 2:03,2024/5/10 3:06,69922136,いおり530,10501,33000,68
8mCrWBLgzM2,12,2024/5/9 12:59,2024/5/9 13:32,69922136,いおり530,10501,28100,64
8mCnTZx3186,12,2024/5/9 12:03,2024/5/9 12:32,69922136,いおり530,10501,42500,78
8mCj6glSxYl,12,2024/5/9 11:04,2024/5/9 11:27,69922136,いおり530,10501,19400,-10
8mCVYX9CGuL,12,2024/5/9 7:58,2024/5/9 8:30,69922136,いおり530,10501,8300,-241
8mCKL3hPCmC,12,2024/5/9 5:25,2024/5/9 5:59,69922136,いおり530,10501,33100,134
8mBC7XIDeT2,12,2024/5/8 13:26,2024/5/8 13:53,69922136,いおり530,10501,17500,-12
8mAwillRRlg,12,2024/5/8 9:55,2024/5/8 10:07,69922136,いおり530,10501,41100,142
8m9YSQPQg5r,12,2024/5/7 14:16,2024/5/7 14:37,69922136,いおり530,10501,38000,138
8m6rgAnSP7D,12,2024/5/6 0:17,2024/5/6 0:54,69922136,いおり530,10501,3500,-246
8m5GB2KIZ6E,12,2024/5/5 1:37,2024/5/5 2:10,69922136,いおり530,10501,42900,143
8m3YIJ7KHS2,12,2024/5/4 1:30,2024/5/4 1:45,69922136,いおり530,10501,30300,66
8m2fP0P0rOZ,12,2024/5/3 13:00,2024/5/3 13:24,69922136,いおり530,10501,38300,139
8m2aokSd9YK,12,2024/5/3 11:58,2024/5/3 12:26,69922136,いおり530,10501,9300,-240
8m1p0mzw3l5,12,2024/5/3 1:04,2024/5/3 1:40,69922136,いおり530,10501,29200,65
8lz0jGVIhHs,12,2024/5/1 9:23,2024/5/1 9:57,69922136,いおり530,10501,17700,-12
8lxWZtX7IZ4,12,2024/4/30 12:23,2024/4/30 12:52,69922136,いおり530,10501,8400,-241
8lxJiCnvqyg,12,2024/4/30 9:27,2024/4/30 9:57,69922136,いおり530,10501,19900,-10
8lvfCkoZhcd,12,2024/4/29 10:07,2024/4/29 10:53,69922136,いおり530,10501,20800,-9
8lvM2oXMXn8,12,2024/4/29 5:45,2024/4/29 6:14,69922136,いおり530,10501,13300,-236
8lv1vq2h2p6,12,2024/4/29 1:10,2024/4/29 1:52,69922136,いおり530,10501,16300,-13
8luw0DoFPfK,12,2024/4/28 23:49,2024/4/29 0:32,69922136,いおり530,10501,35900,71
8luKao9gRaw,12,2024/4/28 15:18,2024/4/28 15:54,69922136,いおり530,10501,31700,132
8luGm1hMbr0,12,2024/4/28 14:26,2024/4/28 14:54,69922136,いおり530,10501,31100,67
8lu26xladSZ,12,2024/4/28 11:05,2024/4/28 11:37,69922136,いおり530,10501,43900,144
8ltyP7EZwwf,12,2024/4/28 10:14,2024/4/28 10:34,69922136,いおり530,10501,35300,136
8ltIqNfBnRd,12,2024/4/28 0:47,2024/4/28 1:28,69922136,いおり530,10501,41000,141
8lrgc2mv8A8,12,2024/4/27 1:57,2024/4/27 2:22,69922136,いおり530,10501,27300,-2
8lrYMrJmhOb,12,2024/4/27 0:04,2024/4/27 0:46,69922136,いおり530,10501,24000,59
8lqXaYdFKtk,12,2024/4/26 9:46,2024/4/26 10:24,69922136,いおり530,10501,18700,54
8lqM7aYzHDY,12,2024/4/26 7:10,2024/4/26 7:39,69922136,いおり530,10501,47500,148
8lqJ0jHhUhO,12,2024/4/26 6:27,2024/4/26 6:47,69922136,いおり530,10501,35800,71
8lqCART2zDI,12,2024/4/26 4:53,2024/4/26 5:18,69922136,いおり530,10501,41100,77
8lq9rNAT3D6,12,2024/4/26 4:22,2024/4/26 4:52,69922136,いおり530,10501,7200,-242
8lpuNQKh5vC,12,2024/4/26 0:50,2024/4/26 1:23,69922136,いおり530,10501,11100,-238
8lp79j9EYVp,12,2024/4/25 13:38,2024/4/25 14:08,69922136,いおり530,10501,65100,166
8louZ6fTLeK,12,2024/4/25 10:46,2024/4/25 11:05,69922136,いおり530,10501,56300,157
8lond13eE29,12,2024/4/25 9:11,2024/4/25 9:47,69922136,いおり530,10501,26000,61
8kZ01nnd305,12,2024/3/10 14:33,2024/3/10 15:03,69922136,いおり530,10501,21000,-229
8kYgA0Ro59Y,12,2024/3/10 10:02,2024/3/10 10:33,69922136,いおり530,10501,31100,132
8ipsCEhCKeb,12,2024/1/7 13:48,2024/1/7 14:25,69922136,いおり530,10501,13700,-236
8ipgmWicB0l,12,2024/1/7 11:12,2024/1/7 11:39,69922136,いおり530,10501,31700,67
8ipew7bF253,12,2024/1/7 10:47,2024/1/7 10:56,69922136,いおり530,10501,-2600,-252
8ipVxdGDuSZ,12,2024/1/7 8:44,2024/1/7 9:04,69922136,いおり530,10501,49200,150
8ipTbGaPQaA,12,2024/1/7 8:12,2024/1/7 8:34,69922136,いおり530,10501,51800,152
8ip3Kovq4lT,12,2024/1/7 2:13,2024/1/7 2:38,69922136,いおり530,10501,33200,134
8iov0HqSMNG,12,2024/1/7 0:19,2024/1/7 0:57,69922136,いおり530,10501,23400,-6
8ioArEvjCHU,12,2024/1/6 13:49,2024/1/6 14:26,69922136,いおり530,10501,2900,-247
8inykWNGQ3n,12,2024/1/6 11:03,2024/1/6 11:34,69922136,いおり530,10501,20200,-229
8inidtBJ5eT,12,2024/1/6 7:23,2024/1/6 7:47,69922136,いおり530,10501,30300,1
8inarm1nxB9,12,2024/1/6 5:37,2024/1/6 6:04,69922136,いおり530,10501,26300,62
8inNSd0qZhI,12,2024/1/6 2:34,2024/1/6 3:01,69922136,いおり530,10501,34100,70
8inKAex8FHn,12,2024/1/6 1:49,2024/1/6 2:16,69922136,いおり530,10501,27600,-2
8inGiuyHKVt,12,2024/1/6 1:02,2024/1/6 1:20,69922136,いおり530,10501,27500,63
8imQJYhNLfQ,12,2024/1/5 13:05,2024/1/5 13:30,69922136,いおり530,10501,26400,-3
8iki51MduMw,12,2024/1/4 12:54,2024/1/4 13:29,69922136,いおり530,10501,15400,-234
8ikbYPkPHdT,12,2024/1/4 11:24,2024/1/4 12:05,69922136,いおり530,10501,4500,-25
8ikRMas6cyy,12,2024/1/4 9:05,2024/1/4 9:43,69922136,いおり530,10501,30600,1
8ij9CFYYtMM,12,2024/1/3 14:50,2024/1/3 15:27,69922136,いおり530,10501,40500,141
8ij4u7lMoP2,12,2024/1/3 13:51,2024/1/3 14:08,69922136,いおり530,10501,19100,-10
8iiipAZT0mr,12,2024/1/3 8:49,2024/1/3 9:07,69922136,いおり530,10501,-4600,-254
8ihSCqEa8kP,12,2024/1/2 14:55,2024/1/2 15:29,69922136,いおり530,10501,31900,132
8ifgOiyUcE4,12,2024/1/1 13:54,2024/1/1 14:35,69922136,いおり530,10501,31700,67
8ifeOnu17T0,12,2024/1/1 13:27,2024/1/1 13:40,69922136,いおり530,10501,32600,68
8ifWh6rClbo,12,2024/1/1 11:42,2024/1/1 12:06,69922136,いおり530,10501,39900,75
8ieu85KGWVh,12,2024/1/1 2:55,2024/1/1 3:29,69922136,いおり530,10501,43100,144
8id8OIx699N,12,2023/12/31 1:55,2023/12/31 2:17,69922136,いおり530,10501,7300,-242
8icIWLWgEhW,12,2023/12/30 14:06,2023/12/30 14:35,69922136,いおり530,10501,-900,-250
8ibzzy5iY4p,12,2023/12/30 9:53,2023/12/30 10:27,69922136,いおり530,10501,17000,-13
8ibz1JGUIRB,12,2023/12/30 9:40,2023/12/30 9:46,69922136,いおり530,10501,25000,-5
8ibL9Ck43Wj,12,2023/12/30 0:35,2023/12/30 1:07,69922136,いおり530,10501,4100,-245
8iagwlADB8k,12,2023/12/29 15:25,2023/12/29 16:08,69922136,いおり530,10501,58100,159
8iaSbyC3gvC,12,2023/12/29 12:09,2023/12/29 12:36,69922136,いおり530,10501,-1200,-251
8iZevwQZ6ky,12,2023/12/29 0:51,2023/12/29 1:19,69922136,いおり530,10501,9600,-240
8iXAGIBqpk9,12,2023/12/27 13:37,2023/12/27 14:01,69922136,いおり530,10501,8100,-241
8iWxEFbYKXk,12,2023/12/27 10:39,2023/12/27 11:08,69922136,いおり530,10501,17600,-232
8iWpdVNWhlI,12,2023/12/27 8:55,2023/12/27 9:30,69922136,いおり530,10501,18500,-231
8iVTxPKXTdA,12,2023/12/26 13:51,2023/12/26 14:22,69922136,いおり530,10501,20000,-10
8iVO6PptIrV,12,2023/12/26 12:31,2023/12/26 13:07,69922136,いおり530,10501,12600,-237
8iVFmE0gxIV,12,2023/12/26 10:38,2023/12/26 10:56,69922136,いおり530,10501,33400,69
8iTvLpRhCcs,12,2023/12/25 15:51,2023/12/25 16:31,69922136,いおり530,10501,30100,1
8iS1IdTvn7T,12,2023/12/24 12:58,2023/12/24 13:29,69922136,いおり530,10501,26400,62
8iRrN8rkGo6,12,2023/12/24 10:42,2023/12/24 11:27,69922136,いおり530,10501,28600,64
8iQOXX6mtJH,12,2023/12/23 14:01,2023/12/23 14:39,69922136,いおり530,10501,35800,136
8iQFgiTZxSL,12,2023/12/23 12:00,2023/12/23 12:33,69922136,いおり530,10501,20100,56
8iQAkrgJAVr,12,2023/12/23 10:53,2023/12/23 11:27,69922136,いおり530,10501,25000,-5
8iPtgPX9vSv,12,2023/12/23 6:59,2023/12/23 7:31,69922136,いおり530,10501,16000,-234
8iOj8nE7wRn,12,2023/12/22 14:28,2023/12/22 15:08,69922136,いおり530,10501,30700,66
8iOZ8SD9ceb,12,2023/12/22 12:11,2023/12/22 12:58,69922136,いおり530,10501,36400,72
8iOV3KhWAK6,12,2023/12/22 11:16,2023/12/22 11:52,69922136,いおり530,10501,16700,52
8iOPwqSV8co,12,2023/12/22 10:06,2023/12/22 10:25,69922136,いおり530,10501,25800,-4
8iOMOP2AKze,12,2023/12/22 9:17,2023/12/22 9:36,69922136,いおり530,10501,11900,-18
8iO8Oi8w5zs,12,2023/12/22 6:06,2023/12/22 6:34,69922136,いおり530,10501,10400,-239
8iO3ismnOn0,12,2023/12/22 5:02,2023/12/22 5:30,69922136,いおり530,10501,44100,145
8iMyhAuaVbA,12,2023/12/21 13:46,2023/12/21 14:13,69922136,いおり530,10501,45300,146
8iMuxsk0BGs,12,2023/12/21 12:55,2023/12/21 13:22,69922136,いおり530,10501,28000,63
8iMgLqCh1HL,12,2023/12/21 9:35,2023/12/21 10:07,69922136,いおり530,10501,11000,-239
8iLMbBKylJU,12,2023/12/20 14:58,2023/12/20 15:31,69922136,いおり530,10501,40000,140
8iLIBdBYJJA,12,2023/12/20 13:58,2023/12/20 14:19,69922136,いおり530,10501,13700,-16
8iL4mey292F,12,2023/12/20 10:55,2023/12/20 11:42,69922136,いおり530,10501,32400,133
8iJTsjvAfAu,12,2023/12/19 12:23,2023/12/19 13:05,69922136,いおり530,10501,11100,-238
8iJHhfifnmn,12,2023/12/19 9:37,2023/12/19 10:11,69922136,いおり530,10501,29000,64
8iHwVTyTEkW,12,2023/12/18 14:40,2023/12/18 15:11,69922136,いおり530,10501,12800,-17
8iHgQXHtRmU,12,2023/12/18 11:00,2023/12/18 11:33,69922136,いおり530,10501,55300,156
8iHbRbKtpLr,12,2023/12/18 9:52,2023/12/18 10:27,69922136,いおり530,10501,32000,67
8iFy4VjmQVw,12,2023/12/17 10:47,2023/12/17 11:19,69922136,いおり530,10501,14700,-15
8iFTTpWJoZp,12,2023/12/17 3:49,2023/12/17 4:18,69922136,いおり530,10501,30900,1
8iEdnS7WuBd,12,2023/12/16 16:02,2023/12/16 16:17,69922136,いおり530,10403,58200,159
8iEYoTeV4RZ,12,2023/12/16 14:54,2023/12/16 15:37,69922136,いおり530,10403,20600,56
8iEVcGmPkj8,12,2023/12/16 14:11,2023/12/16 14:53,69922136,いおり530,10403,24300,60
8iENAhePgxJ,12,2023/12/16 12:15,2023/12/16 12:52,69922136,いおり530,10403,64800,165
8iEG1JBaRxE,12,2023/12/16 10:37,2023/12/16 11:19,69922136,いおり530,10403,31400,67
8iECBeqyuHP,12,2023/12/16 9:45,2023/12/16 10:16,69922136,いおり530,10403,31900,67
8iDf3YoYHTk,12,2023/12/16 2:12,2023/12/16 2:35,69922136,いおり530,10403,51300,152
8iDWEt3d5Iu,12,2023/12/16 0:12,2023/12/16 0:35,69922136,いおり530,10403,-800,-235
8iDUZ2Fn8G7,12,2023/12/15 23:49,2023/12/16 0:09,69922136,いおり530,10403,41700,142
8iCv6vYBRN6,12,2023/12/15 15:44,2023/12/15 16:12,69922136,いおり530,10403,40500,141
8iClhOMQn4x,12,2023/12/15 13:36,2023/12/15 14:10,69922136,いおり530,10403,10400,-224
8iCZJnIGKmn,12,2023/12/15 10:47,2023/12/15 11:18,69922136,いおり530,10403,34200,70
8iCWFklUL2e,12,2023/12/15 10:05,2023/12/15 10:33,69922136,いおり530,10403,42000,142
8iB5Iq36vrI,12,2023/12/14 13:49,2023/12/14 14:29,69922136,いおり530,10403,25600,61
8iAuI9w9zLL,12,2023/12/14 11:19,2023/12/14 12:00,69922136,いおり530,10403,23300,-6
8iAmxps9LKY,12,2023/12/14 9:39,2023/12/14 10:09,69922136,いおり530,10403,20400,-9
8i9QdCpIBfl,12,2023/12/13 14:26,2023/12/13 15:05,69922136,いおり530,10403,4600,-25
8i9COlWG8zb,12,2023/12/13 11:12,2023/12/13 11:42,69922136,いおり530,10403,19300,-10
8i97WkQ58xX,12,2023/12/13 10:05,2023/12/13 10:53,69922136,いおり530,10403,33600,69
8i7241TqorQ,12,2023/12/12 4:36,2023/12/12 5:18,69922136,いおり530,10403,43500,144
8i6qzI0EuYv,12,2023/12/12 2:04,2023/12/12 2:30,69922136,いおり530,10403,31000,66
8i6k8tZUpXf,12,2023/12/12 0:31,2023/12/12 1:01,69922136,いおり530,10403,20400,-9
8i62iefguhU,12,2023/12/11 14:37,2023/12/11 15:12,69922136,いおり530,10403,51000,151
8i5xIzDxA8W,12,2023/12/11 13:23,2023/12/11 13:53,69922136,いおり530,10403,25000,60
8i5lCAGZrm9,12,2023/12/11 10:38,2023/12/11 11:07,69922136,いおり530,10403,24200,-5
8i4KJOgMgsI,12,2023/12/10 14:23,2023/12/10 15:03,69922136,いおり530,10403,18500,-216
8i4FEhiaVv6,12,2023/12/10 13:14,2023/12/10 13:38,69922136,いおり530,10403,31600,132
8i46DC3NrGu,12,2023/12/10 11:11,2023/12/10 11:43,69922136,いおり530,10403,19600,-10
8i3FXSh8xcB,12,2023/12/9 23:11,2023/12/9 23:55,69922136,いおり530,10403,30200,66
8i3F1xEsttM,12,2023/12/9 23:04,2023/12/9 23:09,69922136,いおり530,10403,24500,60
8i2d8VHgmPj,12,2023/12/9 14:26,2023/12/9 14:42,69922136,いおり530,10403,21900,-8
8i2XYbEMp9B,12,2023/12/9 13:10,2023/12/9 13:47,69922136,いおり530,10403,34800,70
8i2NthwvfJc,12,2023/12/9 10:58,2023/12/9 11:29,69922136,いおり530,10403,38500,139
8i1qRX3KHVv,12,2023/12/9 3:21,2023/12/9 3:30,69922136,いおり530,10403,-4200,-239
8i1gL95QKL6,12,2023/12/9 1:03,2023/12/9 1:54,69922136,いおり530,10403,800,-234
8i1a1OrGgdd,12,2023/12/8 23:36,2023/12/9 0:12,69922136,いおり530,10403,36900,137
8i1WzetqwUR,12,2023/12/8 22:55,2023/12/8 23:25,69922136,いおり530,10403,16800,-13
8i0wrhLebYH,12,2023/12/8 14:41,2023/12/8 15:25,69922136,いおり530,10403,34300,70
8i0igp9DW4A,12,2023/12/8 11:27,2023/12/8 12:18,69922136,いおり530,10403,15000,-220
8i0exYlJ99T,12,2023/12/8 10:36,2023/12/8 11:09,69922136,いおり530,10403,32800,68
8hzEtdT3Zsw,12,2023/12/7 14:33,2023/12/7 15:06,69922136,いおり530,10403,49300,150
8hz4ODPlMo5,12,2023/12/7 12:09,2023/12/7 12:31,69922136,いおり530,10403,47200,148
8hyyRpzqMgr,12,2023/12/7 10:48,2023/12/7 10:59,69922136,いおり530,10403,-200,-235
8hxVIavKWJr,12,2023/12/6 14:03,2023/12/6 14:31,69922136,いおり530,10403,31700,67
8hxPKbhEUDG,12,2023/12/6 12:41,2023/12/6 13:08,69922136,いおり530,10403,31100,2
8hxFdyOrm5c,12,2023/12/6 10:29,2023/12/6 11:02,69922136,いおり530,10403,19900,-10
8hvppfQqeRd,12,2023/12/5 14:29,2023/12/5 14:54,69922136,いおり530,10403,15800,-219
8hvivBRgPAH,12,2023/12/5 12:54,2023/12/5 13:35,69922136,いおり530,10403,33200,69
8hvYQUqYAoS,12,2023/12/5 10:31,2023/12/5 11:14,69922136,いおり530,10403,22300,58
8hu48BpYo4N,12,2023/12/4 13:30,2023/12/4 13:59,69922136,いおり530,10403,24100,-5
8htv2K7jimi,12,2023/12/4 11:25,2023/12/4 11:54,69922136,いおり530,10403,37500,138
8htp9jU7bH8,12,2023/12/4 10:05,2023/12/4 10:38,69922136,いおり530,10403,24700,-5
8hsNhJcSQsp,12,2023/12/3 13:42,2023/12/3 14:13,69922136,いおり530,10403,16300,-13
8hsABEBSSgP,12,2023/12/3 10:38,2023/12/3 11:25,69922136,いおり530,10403,33900,134
8hrYVhpiBEJ,12,2023/12/3 2:03,2023/12/3 2:37,69922136,いおり530,10403,12400,-222
8hrSgugVrBZ,12,2023/12/3 0:43,2023/12/3 0:59,69922136,いおり530,10403,-10800,-245
8hrOsq4E3BP,12,2023/12/2 23:51,2023/12/3 0:09,69922136,いおり530,10403,-2800,-237
8hqoQxjUFge,12,2023/12/2 15:33,2023/12/2 15:56,69922136,いおり530,10403,-1500,-236
8hql8lcV3ZT,12,2023/12/2 14:48,2023/12/2 15:32,69922136,いおり530,10403,43600,144
8hqg6xQqrfZ,12,2023/12/2 13:39,2023/12/2 14:13,69922136,いおり530,10403,25000,60
8hqbu6KolGl,12,2023/12/2 12:42,2023/12/2 13:20,69922136,いおり530,10403,20100,56
8hqZUZG5JBl,12,2023/12/2 12:09,2023/12/2 12:23,69922136,いおり530,10403,37500,138
8hqBD8noa3R,12,2023/12/2 6:37,2023/12/2 6:59,69922136,いおり530,10403,38000,73
8hoy6Rgbldz,12,2023/12/1 13:31,2023/12/1 14:03,69922136,いおり530,10403,34500,135
8hopyNbXNiV,12,2023/12/1 11:40,2023/12/1 11:56,69922136,いおり530,10403,40200,141
8homNb9j3nR,12,2023/12/1 10:51,2023/12/1 11:13,69922136,いおり530,10403,38300,139
8hoiayywaOo,12,2023/12/1 9:59,2023/12/1 10:29,69922136,いおり530,10403,12800,-17
8hnG1xzHg7y,12,2023/11/30 13:21,2023/11/30 14:06,69922136,いおり530,10403,21600,57
8hn0l51YhAH,12,2023/11/30 9:53,2023/11/30 10:28,69922136,いおり530,10403,33100,134
8hmoD92H0Dz,12,2023/11/30 7:01,2023/11/30 7:40,69922136,いおり530,10403,8000,-22
8hlf4NKFVCG,12,2023/11/29 14:49,2023/11/29 15:25,69922136,いおり530,10403,22500,58
8hleLkx3Kc3,12,2023/11/29 14:39,2023/11/29 14:48,69922136,いおり530,10403,7000,-23
8hlXO6fB21x,12,2023/11/29 13:04,2023/11/29 13:38,69922136,いおり530,10403,34100,70
8hlSEqmamAA,12,2023/11/29 11:54,2023/11/29 12:26,69922136,いおり530,10403,33600,69
8hlICn6i8mQ,12,2023/11/29 9:36,2023/11/29 10:23,69922136,いおり530,10403,19500,-215
8hjclqDskjg,12,2023/11/28 10:03,2023/11/28 10:23,69922136,いおり530,10403,13600,-221
8hjbXF5Dqqr,12,2023/11/28 9:46,2023/11/28 10:00,69922136,いおり530,10403,-2300,-237
8hi0lBNVwfX,12,2023/11/27 11:16,2023/11/27 11:37,69922136,いおり530,10403,19500,-10
8hhwvMFOQ3p,12,2023/11/27 10:24,2023/11/27 10:54,69922136,いおり530,10403,33200,69
8hhvks8erkH,12,2023/11/27 10:08,2023/11/27 10:17,69922136,いおり530,10403,25000,60
8hgLNU6L6oQ,12,2023/11/26 11:43,2023/11/26 12:36,69922136,いおり530,10403,52200,153
8hg1VyQ8zpM,12,2023/11/26 7:12,2023/11/26 7:34,69922136,いおり530,10403,9000,-226
8hcoq6vxQuC,12,2023/11/24 9:57,2023/11/24 10:32,69922136,いおり530,10403,46200,147
8hbFXag2Qis,12,2023/11/23 11:47,2023/11/23 12:19,69922136,いおり530,10403,50900,151
8hbDjq3QBBz,12,2023/11/23 11:23,2023/11/23 11:46,69922136,いおり530,10403,-2800,-237
8haysKu0kMm,12,2023/11/23 8:00,2023/11/23 8:52,69922136,いおり530,10403,14400,-220
8haMqbVWXmh,12,2023/11/22 23:20,2023/11/22 23:48,69922136,いおり530,10403,-3600,-238
8hXzKXFd2lr,12,2023/11/21 13:44,2023/11/21 14:24,69922136,いおり530,10403,5100,-229
8hXrQQ3Hwmf,12,2023/11/21 11:56,2023/11/21 12:23,69922136,いおり530,10403,7000,-228
8hXpbdkNfj6,12,2023/11/21 11:31,2023/11/21 11:50,69922136,いおり530,10403,40800,141
8hXlvlH7WDm,12,2023/11/21 10:41,2023/11/21 11:21,69922136,いおり530,10403,34300,70
8hX3aFwppLl,12,2023/11/21 0:35,2023/11/21 0:55,69922136,いおり530,10403,48900,149
8hWJ18CGhPW,12,2023/11/20 13:58,2023/11/20 14:34,69922136,いおり530,10403,34100,135
8hWDrPGMPeP,12,2023/11/20 12:48,2023/11/20 13:24,69922136,いおり530,10403,30200,66
8hW5GH825Ig,12,2023/11/20 10:50,2023/11/20 11:22,69922136,いおり530,10403,23900,59
8hVLWAAwnpX,12,2023/11/20 0:25,2023/11/20 0:57,69922136,いおり530,10403,34200,135
8hUXR7w7BYE,12,2023/11/19 13:01,2023/11/19 13:26,69922136,いおり530,10403,15100,-219
8hUQCduESqj,12,2023/11/19 11:22,2023/11/19 11:57,69922136,いおり530,10403,27600,63
8hTjWc3jaB5,12,2023/11/19 1:39,2023/11/19 2:10,69922136,いおり530,10403,30700,131
8hThREmu4XV,12,2023/11/19 1:10,2023/11/19 1:33,69922136,いおり530,10403,24500,-5
8hSuzDz20Rn,12,2023/11/18 14:08,2023/11/18 14:37,69922136,いおり530,10403,29300,65
8hSme0QRkuR,12,2023/11/18 12:14,2023/11/18 12:49,69922136,いおり530,10403,35400,136
8hSgFLfDVNu,12,2023/11/18 10:47,2023/11/18 11:23,69922136,いおり530,10403,29100,65
8hS54Ie8Sdx,12,2023/11/18 2:19,2023/11/18 2:54,69922136,いおり530,10403,22900,-7
8hS0Xa2fVry,12,2023/11/18 1:17,2023/11/18 1:38,69922136,いおり530,10403,44200,145
8hRr3vQAweh,12,2023/11/17 23:07,2023/11/18 0:00,69922136,いおり530,10403,30100,1
8hRCYObbQqR,12,2023/11/17 13:54,2023/11/17 14:37,69922136,いおり530,10403,11500,-223
8hR2p6yQup0,12,2023/11/17 11:41,2023/11/17 12:40,69922136,いおり530,10403,52200,153
8hQyiyvtKuy,12,2023/11/17 10:45,2023/11/17 11:29,69922136,いおり530,10403,12600,-17
8hQpFJEWUHG,12,2023/11/17 8:35,2023/11/17 9:02,69922136,いおり530,10403,22000,-8
8hQGILUEfKj,12,2023/11/17 0:38,2023/11/17 1:15,69922136,いおり530,10403,20800,-9
8hPTSvPNuDa,12,2023/11/16 13:30,2023/11/16 13:51,69922136,いおり530,10403,-1100,-236
8hPMuczy7DF,12,2023/11/16 12:01,2023/11/16 12:35,69922136,いおり530,10403,8200,-226
8hPHoTDewGZ,12,2023/11/16 10:51,2023/11/16 11:20,69922136,いおり530,10403,37500,73
8hPEEQs5HRq,12,2023/11/16 10:02,2023/11/16 10:30,69922136,いおり530,10403,30300,131
8hPBrWyXB87,12,2023/11/16 9:30,2023/11/16 10:01,69922136,いおり530,10403,55000,155
8hNigx9w0Ns,12,2023/11/15 12:44,2023/11/15 13:09,69922136,いおり530,10403,34000,134
8hNhu1rqYxe,12,2023/11/15 12:33,2023/11/15 12:43,69922136,いおり530,10403,-400,-235
8hNY96xwbqC,12,2023/11/15 10:20,2023/11/15 10:48,69922136,いおり530,10403,16100,-13
8hM7EAhe1G4,12,2023/11/14 14:05,2023/11/14 14:40,69922136,いおり530,10403,49900,150
8hLyFUeogq6,12,2023/11/14 12:02,2023/11/14 12:36,69922136,いおり530,10403,44300,145
8hLnA21npNx,12,2023/11/14 9:30,2023/11/14 10:07,69922136,いおり530,10403,9900,-225
8hLDOominiF,12,2023/11/14 1:22,2023/11/14 1:49,69922136,いおり530,10403,32100,133
8hKPietv9Uc,12,2023/11/13 14:03,2023/11/13 14:34,69922136,いおり530,10403,-1600,-236
8hKLS8KT9Gk,12,2023/11/13 13:04,2023/11/13 13:41,69922136,いおり530,10403,25200,61
8hKHhsNQrLv,12,2023/11/13 12:13,2023/11/13 12:47,69922136,いおり530,10403,43100,144
8hK991yp64j,12,2023/11/13 10:16,2023/11/13 10:48,69922136,いおり530,10403,13600,-16
